CVEGEO,NOM_ENT,NOM_MUN,POB_TOTAL,ALTITUD,AREA,UMBRAL12H,PORCENTA_1,agua_AR,agua_FC,agua_PT,avg_impact,avg_agricultura,avg_construccion,avg_manufactura,semaforo
16079,MICHOACAN DE OCAMPO,SALVADOR ESCALANTE,49896,2149.0348837209303,48507.6347,72.70236,7.771689,8,5,1,0.8269808,0,1,1.2020725388601037,Amarillo
16080,MICHOACAN DE OCAMPO,SENGUIO,19833,2365.646153846154,24866.03185,51.90795,5.947902,1,11,0,0.7532827,0,0,1,
16081,MICHOACAN DE OCAMPO,SUSUPUATO,9076,1350.0113636363635,26655.95153,69.95916,1.398487,1,8,0,0.7458369,1,0,1,
16082,MICHOACAN DE OCAMPO,TACAMBARO,79540,1735.3532338308455,78257.69027,73.8243,3.424092,2,2,2,0.7718962,3,6,7.028571428571429,
16083,MICHOACAN DE OCAMPO,TANCITARO,33453,1785.6058394160584,71026.98631,91.0782,4.261028,4,1,0,0.7672828,0,1,3.0625,
16084,MICHOACAN DE OCAMPO,TANGAMANDAPIO,31716,1800.2962962962963,31388.22581,63.38421,5.227244,1,5,0,0.82947755,6,3.5,3.010752688172043,
16085,MICHOACAN DE OCAMPO,TANGANCICUARO,35256,1795.8714285714286,38250.92766,57.64446,6.455201,2,5,0,0.82644576,0,6,2.014084507042253,Rojo
16086,MICHOACAN DE OCAMPO,TANHUATO,15534,1539.4545454545455,22633.16286,68.06556,20.744789,16,3,1,0.9034987,0,0,2.3076923076923075,Amarillo
16087,MICHOACAN DE OCAMPO,TARETAN,15589,1106.2692307692307,18406.36887,97.7706,6.875855,8,3,0,0.75081134,0,0,2.0666666666666664,
16088,MICHOACAN DE OCAMPO,TARIMBARO,114513,1888.504201680672,25397.06068,50.54967,11.729779,14,25,13,0.9314535,0,8,28.90064102564103,Verde
16089,MICHOACAN DE OCAMPO,TEPALCATEPEC,24074,413.5360824742268,79420.52584,85.99437,11.012,10,2,0,0.80831456,0,0,1.0408163265306123,
16090,MICHOACAN DE OCAMPO,TINGAMBATO,16325,1926.3125,18861.12294,77.64201,3.070572,1,3,1,0.7278926,1,0,3.004405286343612,
16091,MICHOACAN DE OCAMPO,TINGÜINDIN,14934,1744.25,17161.15194,65.51631,7.367329,2,2,0,0.8083193,0,0,11,Verde
16092,MICHOACAN DE OCAMPO,TIQUICHEO DE NICOLAS ROMERO,12836,834.5505226480836,148576.1236,75.0348,2.145752,2,7,0,0.6265372,7,0,1,
16093,MICHOACAN DE OCAMPO,TLALPUJAHUA,28556,2670.954545454545,19589.29149,50.68494,0.614615,6,8,0,0.82590246,1,0,3.703703703703704,
16094,MICHOACAN DE OCAMPO,TLAZAZALCA,6420,1866.071428571429,20230.92866,62.77059,6.165149,2,3,0,0.8123157,0,0,1,Rojo
16095,MICHOACAN DE OCAMPO,TOCUMBO,12325,1297.5569620253164,50283.33337,72.65961,5.184591,1,2,0,0.7041062,0,2,1.1666666666666663,
16096,MICHOACAN DE OCAMPO,TUMBISCATIO,5971,981.4319727891155,205549.711,113.3676,2.444337,1,3,1,0.59086597,0,0,3,
16097,MICHOACAN DE OCAMPO,TURICATO,29056,897.6666666666666,153908.7406,73.98027,2.407574,2,1,1,0.7493315,0,1,2.0454545454545454,
16098,MICHOACAN DE OCAMPO,TUXPAN,25757,1966.1976744186047,24192.3335,66.54024,4.790615,1,10,0,0.7521576,1,1,1,
16099,MICHOACAN DE OCAMPO,TUZANTLA,14329,1024.1367521367522,101268.8791,68.54211,2.670655,1,2,0,0.65663654,0,0,3,
16100,MICHOACAN DE OCAMPO,TZINTZUNTZAN,14911,2110.057142857143,18323.70278,56.04984,50.947569,3,2,2,0.76438725,0,0,2.006802721088435,Rojo
16101,MICHOACAN DE OCAMPO,TZITZIO,8855,1295.2479784366576,93582.62303,70.47864,1.328518,1,3,0,0.6111469,1,0,2.2,
16102,MICHOACAN DE OCAMPO,URUAPAN,356786,1772.585106382979,100698.5937,97.0947,5.425174,2,12,4,0.7521524,73,7.333333333333334,50.617818740399386,Amarillo
16103,MICHOACAN DE OCAMPO,VENUSTIANO CARRANZA,23469,1537.6666666666667,22594.20499,67.74858,68.259918,2,3,0,0.9681963,11,0,23.1375,Amarillo
16104,MICHOACAN DE OCAMPO,VILLAMAR,15864,1675.1296296296296,34767.85041,65.89737,24.044469,4,2,0,0.85475075,0,0,53.9,
16105,MICHOACAN DE OCAMPO,VISTA HERMOSA,20982,1533.8181818181818,14646.64616,69.98598,40.289409,1,5,1,0.9683073,0,0,9.461538461538462,Amarillo
16106,MICHOACAN DE OCAMPO,YURECUARO,32303,1582.08,17304.40439,69.92235,23.547381,12,6,0,0.88440835,6,1,1.2048192771084338,Rojo
16107,MICHOACAN DE OCAMPO,ZACAPU,76829,2076.6129032258063,45161.55602,58.99167,21.75719,0,7,1,0.7725141,1,50.5,4.116822429906542,Verde
16108,MICHOACAN DE OCAMPO,ZAMORA,204860,1575.2747252747254,33262.99396,58.31865,18.270435,1,53,2,0.86101234,13,16.1,17.05701754385965,Amarillo
16109,MICHOACAN DE OCAMPO,ZINAPARO,3232,1853.8823529411768,11233.18948,64.2456,8.020016,2,2,0,0.9123253,0,0,1.1111111111111112,
16110,MICHOACAN DE OCAMPO,ZINAPECUARO,49005,2249.683168316832,59234.67947,52.60428,16.994986,3,4,1,0.782484,33,20,2.338235294117647,Amarillo
16111,MICHOACAN DE OCAMPO,ZIRACUARETIRO,18402,1440.6,15904.33393,94.1139,5.027469,2,1,0,0.7324927,0,0,2,
16112,MICHOACAN DE OCAMPO,ZITACUARO,157056,2028.566265060241,50959.46016,61.80237,4.514919,2,13,1,0.78238153,3,15.5,5.722872340425532,Amarillo
16113,MICHOACAN DE OCAMPO,JOSE SIXTO VERDUZCO,26213,1695.8536585365853,21800.12244,64.05345,37.387906,1,3,1,0.9509475,0,0,1.1,Rojo
17001,MORELOS,AMACUZAC,17598,934.7111111111112,11682.25017,81.58653,6.524251,6,17,1,0.91296244,0,0,1,
17002,MORELOS,ATLATLAHUCAN,25232,1659.6666666666667,7901.198524,74.48355,6.252359,6,7,4,0.955055,0,7,2,
17003,MORELOS,AXOCHIAPAN,39174,1036.25,14103.48868,72.97002,15.806864,8,14,1,0.95702493,1,0,3.0549450549450547,Verde
17004,MORELOS,AYALA,89834,1206.5325443786985,36689.69886,74.75436,6.216406,5,31,16,0.92222446,38,10,32.572463768115945,Amarillo
17005,MORELOS,COATLAN DEL RIO,10520,1079.9545454545455,8306.748578,71.69058,4.55186,1,2,1,0.8961266,0,0,1,Rojo
17006,MORELOS,CUAUTLA,187118,1320.3880597014925,12136.63392,78.40422,11.320432,0,39,12,0.9469627,5,6.5,6.073892773892775,Amarillo
17007,MORELOS,CUERNAVACA,378476,1782.4117647058824,19880.01997,86.48298,6.946286,0,88,7,0.9110947,0,14.294871794871796,18.52668741580341,Amarillo
17008,MORELOS,EMILIANO ZAPATA,107053,1206.175,6797.2636,77.87601,8.803841,2,22,10,0.90767545,0,9,40.57317073170732,Rojo
17009,MORELOS,HUITZILAC,24515,2544.5974025974024,18819.0179,88.39467,4.948393,0,2,1,0.69308436,0,1,7.272727272727272,Verde
17010,MORELOS,JANTETELCO,18402,1380.2325581395348,10187.41243,74.12598,6.502278,10,12,2,0.96208805,5,0,1.2181818181818185,Verde
17011,MORELOS,JIUTEPEC,215357,1396.888888888889,5568.055886,84.40245,10.870343,0,39,4,0.9539893,2,7.976190476190476,28.746987951807228,Rojo
17012,MORELOS,JOJUTLA,57682,908.5384615384615,14848.27781,79.21602,18.063697,5,31,3,0.9186047,3,7,3.359589041,Verde
17013,MORELOS,JONACATEPEC DE LEANDRO VALLE,16694,1286.3,8998.750308,74.14542,6.399285,6,10,4,0.95150006,0,3,1,
17014,MORELOS,MAZATEPEC,9653,971.3846153846154,5768.487316,78.93927,8.123159,11,7,0,0.9481771,0,0,1.7142857142857142,
17015,MORELOS,MIACATLAN,15802,1106.5128205128206,16192.98431,79.44444,7.691744,3,13,1,0.8866304,1,0,2.090909090909091,Amarillo
17016,MORELOS,OCUITUCO,19219,1958.9807692307693,8616.895562,73.36638,2.510495,3,9,1,0.92304575,2,0,2.0277777777777777,
17017,MORELOS,PUENTE DE IXTLA,40018,982.5,23639.31389,81.35487,5.19848,0,6,1,0.87952113,0,1,4.184210526315789,Amarillo
17018,MORELOS,TEMIXCO,122263,1328.5681818181818,10231.77047,77.33808,3.551413,1,34,10,0.9354886,0,9,3.09375,Amarillo
17019,MORELOS,TEPALCINGO,28122,1171.4117647058824,36734.75433,71.97687,3.718535,3,15,5,0.87371,3,0,3.088888888888889,Amarillo
17020,MORELOS,TEPOZTLAN,54987,1629.325,24126.16864,88.64028,6.151595,1,13,3,0.8073564,0,0,3.333333333333333,
17021,MORELOS,TETECALA,7617,1017.6,6742.203165,75.63555,6.407689,2,5,0,0.9012295,0,0,1,Rojo
17022,MORELOS,TETELA DEL VOLCAN,14853,2164.65625,7893.725458,72.89379,0.63767,1,4,1,0.72113645,0,0,3,
17023,MORELOS,TLALNEPANTLA,7943,2260.555555555556,10734.31196,74.439,1.059995,1,1,1,0.7108544,0,0,1,
17024,MORELOS,TLALTIZAPAN DE ZAPATA,52399,978.6,23753.21719,72.96003,6.61205,3,24,3,0.89216423,17,2,3.05,Verde
17025,MORELOS,TLAQUILTENANGO,33789,925.8793103448276,54215.3879,70.99704,3.662306,1,6,0,0.8248766,1,0,1.1666666666666663,Amarillo
17026,MORELOS,TLAYACAPAN,19408,1594.2745098039215,5694.106959,83.4588,8.447751,6,7,4,0.9114286,0,0,11.105263157894736,
17027,MORELOS,TOTOLAPAN,12750,1986.4242424242425,5969.381119,72.65142,4.692414,1,1,0,0.9241911,0,0,7,
17028,MORELOS,XOCHITEPEC,73539,1116.2087912087911,9284.790352,77.26572,11.060989,2,18,7,0.9398438,0,1,7.746666666666667,Amarillo
17029,MORELOS,YAUTEPEC,105780,1255.5701754385964,17881.27337,81.5445,10.847198,4,30,2,0.93119127,0,66.5,11.75657894736842,Amarillo
17030,MORELOS,YECAPIXTLA,56083,1574.2826086956522,17246.20919,75.53367,4.554169,5,21,2,0.96614224,0,1,4.046153846153846,Rojo
17031,MORELOS,ZACATEPEC,36094,941.1666666666666,3063.323744,74.41974,16.522176,1,14,1,0.93600005,2,0,4.054054054054054,Amarillo
17032,MORELOS,ZACUALPAN DE AMILPAS,9965,1742.4166666666667,5353.045134,74.88342,6.753829,0,5,2,0.95546883,0,6,1.1851851851851851,
17033,MORELOS,TEMOAC,16574,1543.5555555555557,3693.551399,75.02319,4.601065,8,5,1,0.96853447,0,10,2.0625,
17034,MORELOS,COATETELCO,11347,1012.2,5134.836588,75.02319,4.601065,0,2,0,0.94404763,0,0,1.1176470588235294,
17035,MORELOS,XOXOCOTLA,27805,1003.2413793103448,6143.121881,75.02319,4.601065,0,2,0,0.9462962,0,0,2,Amarillo
17036,MORELOS,HUEYAPAN,7855,2283.894736842105,1909.706906,75.02319,4.601065,0,0,0,0.9102941,0,0,1.1851851851851851,Verde
18001,NAYARIT,ACAPONETA,37232,227.76884422110552,141224.765,144.9918,13.636674,0,31,2,0.67938435,26,0,3.285714285714286,Amarillo
18002,NAYARIT,AHUACATLAN,15393,963.6818182,50025.96864,82.18215,5.18781,0,12,4,0.7480601,0,0,11.642857142857142,Amarillo
18003,NAYARIT,AMATLAN DE CANAS,11536,898.6516853932584,51383.30514,77.55615,5.53493,2,11,3,0.7382764,0,0,2.15,Amarillo
18004,NAYARIT,COMPOSTELA,77436,347.91484184914844,186451.3989,129.6072,11.083618,0,20,9,0.6691788,20,3.2,4.098765432098766,Amarillo
18005,NAYARIT,HUAJICORI,12230,805.012,221349.9738,146.4696,2.613396,0,8,1,0.5646159,0,0,1.1,Amarillo
18006,NAYARIT,IXTLAN DEL RIO,29299,1185.798245614035,48858.54797,74.28654,2.908557,0,30,3,0.71482897,10,0,3.5614035087719302,Amarillo
18007,NAYARIT,JALA,19321,1326.0533333333333,49898.35142,78.22764,2.704164,0,4,1,0.59621656,3,0,4.176470588235294,
18008,NAYARIT,XALISCO,65229,956.1298701,53126.19982,124.1847,8.026545,0,36,3,0.7335886,0,6,8.169402985074626,Amarillo
18009,NAYARIT,DEL NAYAR,47550,1060.8867924528302,508976.799,103.0725,2.987674,0,7,1,0.5793211,21,0,1,Verde
18010,NAYARIT,ROSAMORADA,33567,73.61904761904762,182176.7482,146.2572,29.427788,0,38,4,0.69687504,184,0,1.0384615384615383,Verde
18011,NAYARIT,RUIZ,24096,328.212963,51531.59271,142.2873,8.854933,0,22,1,0.7069324,0,0,3.2195121951219514,Amarillo
18012,NAYARIT,SAN BLAS,41518,93.11034483,109320.027,146.1411,20.001555,1,6,2,0.7930667,159,1.5,32.58974358974359,Amarillo
18013,NAYARIT,SAN PEDRO LAGUNILLAS,7683,1174.2708333333333,51095.01699,99.9135,12.603481,0,11,3,0.7821546,0,0,1,Rojo
18014,NAYARIT,SANTA MARIA DEL ORO,24911,997.5364583333334,108110.1283,96.003,6.566006,0,20,4,0.71051246,123,0,1.0833333333333337,Amarillo
18015,NAYARIT,SANTIAGO IXCUINTLA,93981,32.54365079365079,171574.9487,143.811,35.389478,0,47,4,0.7581697,34,7,20.07439024390244,Amarillo
18016,NAYARIT,TECUALA,37135,6.155405405405405,103509.4934,145.7712,41.059797,1,19,2,0.736755,139,0,1.120689655172414,Amarillo
18017,NAYARIT,TEPIC,425924,739.4226804123712,158700.0005,123.4377,10.397338,2,77,7,0.7380679,7,9.556565656565656,74.30077695269526,Amarillo
18018,NAYARIT,TUXPAN,30064,10.066666666666666,31074.94652,140.2227,45.375527,0,5,2,0.7606841,9,0,1.1168831168831168,Amarillo
18019,NAYARIT,LA YESCA,13719,1395.2925407925409,427506.2412,71.61102,1.529711,2,17,2,0.59720063,22,0,1,Amarillo
18020,NAYARIT,BAHIA DE BANDERAS,187632,47.49187935034803,76606.89355,129.3957,9.388923,0,58,15,0.684626,5,122.82142857142858,11.239977090492555,Amarillo
19001,NUEVO LEON,ABASOLO,2974,511.8695652173913,4644.993717,77.83128,1.826304,0,0,1,0.64214283,0,0,1,Amarillo
19002,NUEVO LEON,AGUALEGUAS,3382,231.67136150234745,97246.30864,115.5717,7.038546,0,4,1,0.6760624,0,0,1,
19003,NUEVO LEON,LOS ALDAMAS,1407,120.73972602739724,68832.54226,118.4184,13.347159,0,0,0,0.7114003,0,0,1,Amarillo
19004,NUEVO LEON,ALLENDE,35289,427.07865168539325,18855.90881,155.5902,7.831903,0,20,2,0.74726504,0,1,9.405797101449275,Verde
19005,NUEVO LEON,ANAHUAC,18030,201.2751937984496,450980.1089,91.8108,12.126903,0,2,2,0.6443521,0,50,1,Amarillo
19006,NUEVO LEON,APODACA,656464,411.1309523809524,22192.24019,106.1199,8.91498,0,4,2,0.9727063,2,26.426666666666662,104.30711627082594,Amarillo
19007,NUEVO LEON,ARAMBERRI,14992,1423.970464135021,265979.5457,106.8318,21.32665,0,5,2,0.5850309,0,1,1.2,Amarillo
19008,NUEVO LEON,BUSTAMANTE,3661,479.1983471,46293.3128,92.2608,1.778736,0,2,1,0.58357644,0,0,1,Amarillo
19009,NUEVO LEON,CADEREYTA JIMENEZ,122337,334.1134903640257,112980.7291,129.7881,13.168222,0,15,4,0.8891042,3,37.3,17.293478260869566,Amarillo
19010,NUEVO LEON,EL CARMEN,104478,502.63461538461536,10331.21918,89.70309,2.612634,0,0,1,0.8425,0,1,25.75,Amarillo
19011,NUEVO LEON,CERRALVO,7340,301.95433789954336,99840.70861,125.8074,4.471544,0,3,1,0.51032364,0,0,1,
19012,NUEVO LEON,CIENEGA DE FLORES,68747,413.9176470588236,13747.51431,106.8471,8.212603,0,7,1,0.8877643,0,0,12.326923076923077,Amarillo
19013,NUEVO LEON,CHINA,9930,148.03652392947103,422418.829,119.718,22.924431,0,2,1,0.7529141,0,1,51,Amarillo
19014,NUEVO LEON,DOCTOR ARROYO,36088,1771.3132183908046,499901.7659,64.51362,25.146082,0,4,1,0.5707416,0,1,11,
19015,NUEVO LEON,DOCTOR COSS,1360,108.51764705882351,71417.4969,115.4844,16.55966,0,0,0,0.8807762,0,1,11,
19016,NUEVO LEON,DOCTOR GONZALEZ,3256,333.20346320346323,60901.17047,120.8484,5.060115,0,1,1,0.68538547,0,0,27.33333333333333,
19017,NUEVO LEON,GALEANA,40903,1939.129159,699471.2494,62.802,15.158374,0,7,1,0.61495155,0,20.666666666666664,1.1538461538461535,Verde
19018,NUEVO LEON,GARCIA,397205,782.3309352517986,102239.1712,64.10889,0.790341,0,0,1,0.5590301,0,22.85,75.46865781710915,Rojo
19019,NUEVO LEON,SAN PEDRO GARZA GARCIA,132169,969.0909090909092,7010.696923,96.0849,7.035181,0,2,0,0.87796867,0,30.24398625429553,73.48351648351648,
19020,NUEVO LEON,GENERAL BRAVO,5506,141.42342342342343,187097.7291,116.226,13.998047,0,0,1,0.80275273,0,1,1.25,
19021,NUEVO LEON,GENERAL ESCOBEDO,481213,541.3333333333334,14797.20629,92.0097,4.421546,0,1,1,0.904944,3,37.25,35.14232409381663,Amarillo
19022,NUEVO LEON,GENERAL TERAN,14109,255.4581881533101,245414.3486,124.0218,18.209629,0,11,1,0.7917522,0,6,2,Rojo
19023,NUEVO LEON,GENERAL TREVINO,1808,159.87121212121212,38454.4704,123.5538,10.08329,0,0,1,0.70919997,0,0,1,
19024,NUEVO LEON,GENERAL ZARAGOZA,6282,1935.05,129252.3474,105.8193,3.134185,0,1,1,0.591826,1,0,1,Verde
19025,NUEVO LEON,GENERAL ZUAZUA,102149,375.9504132231405,18280.07285,108.4644,4.241232,0,0,2,0.8165781,0,2,63.142857142857146,Amarillo
19026,NUEVO LEON,GUADALUPE,643143,563.7272727272727,11750.04301,107.7417,9.318398,0,1,0,0.9166625,1,48.479933110367895,92.46878670105214,Amarillo
19027,NUEVO LEON,LOS HERRERAS,1959,161.46583850931677,49199.53827,118.4373,10.751298,0,3,1,0.5922036,0,0,1,Rojo
19028,NUEVO LEON,HIGUERAS,1386,563.9518072289156,43919.1291,110.43,0.825682,0,2,1,0.42292777,0,0,1,
19029,NUEVO LEON,HUALAHUISES,7026,412.4634146341463,12647.15805,127.5822,20.453783,0,9,1,0.92408186,0,0,1,
19030,NUEVO LEON,ITURBIDE,3298,1371.657534246575,55461.91715,104.8311,3.393791,0,1,1,0.5563802,0,0,1,
19031,NUEVO LEON,JUAREZ,471523,431.7304964539007,24472.30195,132.0093,5.819665,0,0,0,0.8321018,1,20.916666666666668,16.29471544715447,
19032,NUEVO LEON,LAMPAZOS DE NARANJO,5351,305.75126903553297,340359.4831,90.9774,4.125299,0,1,1,0.5525912,0,0,0,Amarillo
19033,NUEVO LEON,LINARES,84666,395.9034391534392,248323.4747,121.923,17.942646,0,36,1,0.75365394,0,11,102.55102040816328,Amarillo
19034,NUEVO LEON,MARIN,5119,396.6306306306306,26241.9081,115.6455,7.045685,0,2,2,0.738773,0,0,129.375,Amarillo
19035,NUEVO LEON,MELCHOR OCAMPO,1483,224.67567567567568,20600.85084,126.9162,9.123577,0,1,1,0.56678665,0,0,129.375,
19036,NUEVO LEON,MIER Y NORIEGA,7652,1609.6666666666667,98707.61797,60.12054,14.544771,0,1,1,0.55189085,0,0,129.375,
19037,NUEVO LEON,MINA,6048,728.3644444444444,382680.429,66.5883,1.156574,0,15,1,0.48358256,0,0,1,Amarillo
19038,NUEVO LEON,MONTEMORELOS,67428,442.9230769230769,185003.8941,128.3229,8.52111,0,33,4,0.75417167,1,0,12.916666666666668,Amarillo
19039,NUEVO LEON,MONTERREY,1142994,680.6923076923077,32131.3781,113.7078,6.250908,0,21,0,0.8281472,15,49.34185034,47.27408279172602,Amarillo
19040,NUEVO LEON,PARAS,906,158.95569620253164,116178.5473,102.7062,9.679055,0,1,1,0.7365088,0,0,1,Amarillo
19041,NUEVO LEON,PESQUERIA,147624,328.5021645021645,31976.33009,119.7846,15.504434,0,0,2,0.90310204,0,6,65.875,Amarillo
19042,NUEVO LEON,LOS RAMONES,5389,215.9433962264151,132818.0254,126.4806,14.949239,0,2,1,0.8091629,0,6,65.875,Amarillo
19043,NUEVO LEON,RAYONES,2377,1128.203539823009,67612.03097,92.9808,1.33465,0,1,1,0.5908193,0,0,1,Verde
19044,NUEVO LEON,SABINAS HIDALGO,34709,307.3204633204633,152898.6994,89.02467,4.446636,0,10,1,0.6405597,1,6,7.354838709677419,Amarillo
19045,NUEVO LEON,SALINAS VICTORIA,86766,487.3816794,165269.3851,90.7317,2.859063,0,2,2,0.63678867,0,16,64.86594202898551,Verde
19046,NUEVO LEON,SAN NICOLAS DE LOS GARZA,412199,493,5957.258145,98.1585,10.680328,0,3,0,0.98684216,0,25.37217194570136,72.20952381,Amarillo
19047,NUEVO LEON,HIDALGO,16086,667.5319149,16904.12121,69.31512,0.439996,0,2,1,0.48673004,0,0,1.75,Amarillo
19048,NUEVO LEON,SANTA CATARINA,306322,1124.8924731182797,90698.28025,87.33735,2.139078,0,19,0,0.51986516,0,73.725,58.52703793,
19049,NUEVO LEON,SANTIAGO,46784,902.9913793103448,73194.6989,130.9968,5.187872,0,11,1,0.6558949,1,8,23.666666666666664,Amarillo
19050,NUEVO LEON,VALLECILLO,1552,209.03891050583653,175091.6721,85.89771,7.022343,0,1,1,0.68248856,0,0,0,
19051,NUEVO LEON,VILLALDAMA,3573,462.63380281690144,87205.52786,93.9771,2.451068,0,2,1,0.5321139,0,0,1,Amarillo
20001,OAXACA,ABEJONES,841,2253,12636.59378,78.14457,1.680238,1,4,1,0.6950142,0,0,1,
20002,OAXACA,ACATLAN DE PEREZ FIGUEROA,45167,102.35754189944134,75218.98989,162.5976,26.741068,2,5,0,0.7919363,2,0,11,Verde
20003,OAXACA,ASUNCION CACALOTEPEC,2547,1486.4615384615386,7644.416558,150.5844,1.882829,0,6,0,0.8555556,0,0,1,
20004,OAXACA,ASUNCION CUYOTEPEJI,1107,1729.3333333333333,8357.926927,66.04137,0.671457,0,5,0,0.84103584,0,0,1,
20005,OAXACA,ASUNCION IXTALTEPEC,15261,58.5,66097.67078,155.1825,9.063617,2,2,2,0.76077724,0,6,1.0149253731343284,Rojo
20006,OAXACA,ASUNCION NOCHIXTLAN,20464,2131.035714285714,34348.37446,50.42961,1.202863,0,5,1,0.88397646,0,3,2.01,
20007,OAXACA,ASUNCION OCOTLAN,2395,1477.5,453.1210287,83.97855,8.025317,0,1,0,0.9458334,0,0,1,
20008,OAXACA,ASUNCION TLACOLULITA,734,522,19090.23887,115.3755,1.988289,0,1,0,0.5158681,0,0,2,
20009,OAXACA,AYOTZINTEPEC,6857,275.7142857142857,15740.89466,220.7079,21.081708,1,1,0,0.635,0,0,1.0625,
20010,OAXACA,EL BARRIO DE LA SOLEDAD,13474,230.6721311,25275.21532,153.1278,12.920195,2,2,2,0.7690117,0,0,1.1,
20011,OAXACA,CALIHUALA,1402,1448.4,6767.12232,73.29492,2.642776,0,2,0,0.74867105,0,0,1.1,Amarillo
20012,OAXACA,CANDELARIA LOXICHA,11166,815.7241379310345,18217.88804,129.5595,5.840867,2,1,0,0.7407098,1,0,1,
20013,OAXACA,CIENEGA DE ZIMATLAN,3043,1491.6666666666667,1029.08564,72.37584,18.118862,0,2,0,0.9546875,0,0,3,
20014,OAXACA,CIUDAD IXTEPEC,28082,75.80392156862744,29504.88964,147.9501,5.786471,7,7,1,0.6293475,0,16,2.0063291139240507,
20015,OAXACA,COATECAS ALTAS,5356,1550.9411764705883,11981.84539,72.44073,1.111593,0,2,0,0.9336875,0,0,1.007936507936508,
20016,OAXACA,COICOYAN DE LAS FLORES,9563,1711.857142857143,12622.22311,109.8936,3.843735,1,4,1,0.77987504,0,0,1,
20017,OAXACA,LA COMPANIA,3607,1452.75,10454.51837,72.70686,4.867135,0,1,0,0.93082386,0,0,1,Amarillo
20018,OAXACA,CONCEPCION BUENAVISTA,752,1992.555555555556,22421.51696,59.43645,0.895583,0,2,0,0.68791574,0,0,1,
20019,OAXACA,CONCEPCION PAPALO,2754,1971.5294117647056,17340.2525,85.11471,1.768956,1,1,1,0.7502825,0,0,1,
20020,OAXACA,CONSTANCIA DEL ROSARIO,4847,993.3571428571428,5724.608574,110.3949,7.978736,0,1,0,0.75478643,0,0,2.2222222222222223,
20021,OAXACA,COSOLAPA,14488,180.75,11175.28106,158.6169,15.085511,5,1,0,0.84454894,4,0,3.138888888888889,
20022,OAXACA,COSOLTEPEC,803,1624.0833333333333,11142.8647,69.94215,0.946084,0,5,1,0.7716209,0,0,1,
20023,OAXACA,CUILAPAM DE GUERRERO,26882,1587.470588235294,4989.064449,68.63589,3.859158,0,7,0,0.94687486,0,1,2,
20024,OAXACA,CUYAMECALCO VILLA DE ZARAGOZA,3644,1570.6764705882354,7898.959809,105.5043,6.59105,0,2,0,0.8020336,0,0,1,
20025,OAXACA,CHAHUITES,11356,13.5,2278.137983,166.572,16.852939,1,5,0,0.92559534,2,0,2.188405797101449,
20026,OAXACA,CHALCATONGO DE HIDALGO,9035,2394.035714285714,13360.04267,72.67356,4.700874,3,1,1,0.8623103,0,0,1,
20027,OAXACA,CHIQUIHUITLAN DE BENITO JUAREZ,2179,1149,3592.44285,146.2797,4.895899,0,2,0,0.8426725,0,0,1,
20028,OAXACA,HEROICA CIUDAD DE EJUTLA DE CRESPO,23148,1502.95,31861.19791,71.18415,5.875387,3,4,0,0.8781785,0,0,1.2127659574468086,Amarillo
20029,OAXACA,ELOXOCHITLAN DE FLORES MAGON,4215,1421.321428571429,3573.228767,134.064,8.823807,0,5,0,0.87125003,0,0,1,
20030,OAXACA,EL ESPINAL,8730,25.345132743362832,5628.774344,152.5392,13.43338,0,4,1,0.9588542,0,0,1,
20031,OAXACA,TAMAZULAPAM DEL ESPIRITU SANTO,7185,2198.1935483870966,11216.76754,117.6336,0.859086,0,4,1,0.84861976,0,0,1.25,
20032,OAXACA,FRESNILLO DE TRUJANO,1077,1125.6666666666667,6118.166196,72.99396,2.543913,0,2,0,0.8366038,0,0,1,
20033,OAXACA,GUADALUPE ETLA,2929,1618,428.8270947,71.36955,15.786228,0,2,0,0.9416668,0,1,1,Rojo
20034,OAXACA,GUADALUPE DE RAMIREZ,1288,1347,3079.836913,70.929,3.304496,0,1,0,0.79480004,0,0,1,
20035,OAXACA,GUELATAO DE JUAREZ,657,1712.4,451.0495727,80.09091,5.711543,0,2,1,0.85,0,0,1,
20036,OAXACA,GUEVEA DE HUMBOLDT,5256,771.8055555555555,28160.40123,136.0692,2.049266,0,2,0,0.6075894,0,0,1,
20037,OAXACA,MESONES HIDALGO,4424,573.2333333333333,17510.5789,108.1863,1.174524,0,2,0,0.68803066,0,0,1,
20038,OAXACA,VILLA HIDALGO YALALAG,1885,1438.5,5905.140209,88.96104,2.780374,1,3,0,0.85516834,0,0,1.119047619047619,
20039,OAXACA,HEROICA CIUDAD DE HUAJUAPAN DE LEON,78313,1683.142857142857,32541.27399,69.14673,2.471841,0,7,1,0.90071636,0,15.166666666666668,3.285714285714286,Rojo
20040,OAXACA,HUAUTEPEC,6385,1502.08,4692.156361,161.8938,11.399966,0,1,0,0.82278854,0,0,1,
20041,OAXACA,HUAUTLA DE JIMENEZ,31710,1592.2991452991453,14764.13871,172.2564,6.16471,3,2,0,0.8685601,0,0,1,
20042,OAXACA,IXTLAN DE JUAREZ,8385,1525.65,56228.73498,140.2821,2.281619,0,3,3,0.5781458,1,1,1.1666666666666663,
20043,OAXACA,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,113570,14.557077625570775,91535.06076,151.0902,5.230594,2,8,1,0.8093135,20,8.611111111,2.0089531680440773,
